MotionWatch8 Data Export
Subject ID: anonymized-example-01
Raw data:,,
Date,Time,Activity
2017-07-09,03:40:30,0
2017-07-09,03:41:00,51
2017-07-09,03:41:30,89
2017-07-09,03:42:00,120
2017-07-09,03:42:30,96
2017-07-09,03:43:00,0
2017-07-09,03:43:30,0
2017-07-09,03:44:00,36
2017-07-09,03:44:30,298
2017-07-09,03:45:00,0
2017-07-09,03:45:30,32
2017-07-09,03:46:00,0
2017-07-09,03:46:30,0
2017-07-09,03:47:00,0
2017-07-09,03:47:30,119
2017-07-09,03:48:00,0
2017-07-09,03:48:30,65
2017-07-09,03:49:00,0
2017-07-09,03:49:30,23
2017-07-09,03:50:00,29
2017-07-09,03:50:30,0
2017-07-09,03:51:00,0
2017-07-09,03:51:30,57
2017-07-09,03:52:00,0
2017-07-09,03:52:30,15
2017-07-09,03:53:00,0
2017-07-09,03:53:30,186
2017-07-09,03:54:00,0
2017-07-09,03:54:30,0
2017-07-09,03:55:00,0
2017-07-09,03:55:30,86
2017-07-09,03:56:00,0
2017-07-09,03:56:30,53
2017-07-09,03:57:00,84
2017-07-09,03:57:30,10
2017-07-09,03:58:00,0
2017-07-09,03:58:30,0
2017-07-09,03:59:00,69
2017-07-09,03:59:30,99
2017-07-09,04:00:00,6
2017-07-09,04:00:30,18
2017-07-09,04:01:00,9
2017-07-09,04:01:30,0
2017-07-09,04:02:00,0
2017-07-09,04:02:30,0
2017-07-09,04:03:00,0
2017-07-09,04:03:30,0
2017-07-09,04:04:00,0
2017-07-09,04:04:30,0
2017-07-09,04:05:00,104
2017-07-09,04:05:30,86
2017-07-09,04:06:00,0
2017-07-09,04:06:30,4
2017-07-09,04:07:00,0
2017-07-09,04:07:30,0
2017-07-09,04:08:00,7
2017-07-09,04:08:30,0
2017-07-09,04:09:00,0
2017-07-09,04:09:30,318
2017-07-09,04:10:00,0
2017-07-09,04:10:30,0
2017-07-09,04:11:00,5
2017-07-09,04:11:30,0
2017-07-09,04:12:00,0
2017-07-09,04:12:30,0
2017-07-09,04:13:00,0
2017-07-09,04:13:30,0
2017-07-09,04:14:00,0
2017-07-09,04:14:30,186
2017-07-09,04:15:00,6
2017-07-09,04:15:30,0
2017-07-09,04:16:00,0
2017-07-09,04:16:30,0
2017-07-09,04:17:00,0
2017-07-09,04:17:30,0
2017-07-09,04:18:00,0
2017-07-09,04:18:30,21
2017-07-09,04:19:00,0
2017-07-09,04:19:30,0
2017-07-09,04:20:00,0
2017-07-09,04:20:30,0
2017-07-09,04:21:00,0
2017-07-09,04:21:30,0
2017-07-09,04:22:00,0
2017-07-09,04:22:30,0
2017-07-09,04:23:00,272
2017-07-09,04:23:30,0
2017-07-09,04:24:00,0
2017-07-09,04:24:30,0
2017-07-09,04:25:00,0
2017-07-09,04:25:30,146
2017-07-09,04:26:00,200
2017-07-09,04:26:30,132
2017-07-09,04:27:00,0
2017-07-09,04:27:30,32
2017-07-09,04:28:00,0
2017-07-09,04:28:30,0
2017-07-09,04:29:00,79
2017-07-09,04:29:30,259
2017-07-09,04:30:00,276
2017-07-09,04:30:30,0
2017-07-09,04:31:00,0
2017-07-09,04:31:30,8
2017-07-09,04:32:00,12
2017-07-09,04:32:30,0
2017-07-09,04:33:00,0
2017-07-09,04:33:30,0
2017-07-09,04:34:00,0
2017-07-09,04:34:30,0
2017-07-09,04:35:00,11
2017-07-09,04:35:30,0
2017-07-09,04:36:00,0
2017-07-09,04:36:30,0
2017-07-09,04:37:00,0
2017-07-09,04:37:30,0
2017-07-09,04:38:00,338
2017-07-09,04:38:30,0
2017-07-09,04:39:00,0
2017-07-09,04:39:30,0
2017-07-09,04:40:00,0
2017-07-09,04:40:30,0
2017-07-09,04:41:00,44
2017-07-09,04:41:30,250
2017-07-09,04:42:00,258
2017-07-09,04:42:30,0
2017-07-09,04:43:00,0
2017-07-09,04:43:30,0
2017-07-09,04:44:00,0
2017-07-09,04:44:30,0
2017-07-09,04:45:00,0
2017-07-09,04:45:30,0
2017-07-09,04:46:00,0
2017-07-09,04:46:30,0
2017-07-09,04:47:00,0
2017-07-09,04:47:30,0
2017-07-09,04:48:00,0
2017-07-09,04:48:30,0
2017-07-09,04:49:00,552
2017-07-09,04:49:30,0
2017-07-09,04:50:00,68
2017-07-09,04:50:30,51
2017-07-09,04:51:00,0
2017-07-09,04:51:30,0
2017-07-09,04:52:00,114
2017-07-09,04:52:30,0
2017-07-09,04:53:00,78
2017-07-09,04:53:30,0
2017-07-09,04:54:00,0
2017-07-09,04:54:30,0
2017-07-09,04:55:00,0
2017-07-09,04:55:30,0
2017-07-09,04:56:00,0
2017-07-09,04:56:30,0
2017-07-09,04:57:00,0
2017-07-09,04:57:30,0
2017-07-09,04:58:00,0
2017-07-09,04:58:30,0
2017-07-09,04:59:00,0
2017-07-09,04:59:30,0
2017-07-09,05:00:00,0
2017-07-09,05:00:30,0
2017-07-09,05:01:00,0
2017-07-09,05:01:30,0
2017-07-09,05:02:00,13
2017-07-09,05:02:30,113
2017-07-09,05:03:00,0
2017-07-09,05:03:30,0
2017-07-09,05:04:00,0
2017-07-09,05:04:30,0
2017-07-09,05:05:00,0
2017-07-09,05:05:30,0
2017-07-09,05:06:00,0
2017-07-09,05:06:30,0
2017-07-09,05:07:00,12
2017-07-09,05:07:30,111
2017-07-09,05:08:00,329
2017-07-09,05:08:30,103
2017-07-09,05:09:00,243
2017-07-09,05:09:30,33
2017-07-09,05:10:00,242
2017-07-09,05:10:30,4
2017-07-09,05:11:00,169
2017-07-09,05:11:30,0
2017-07-09,05:12:00,20
2017-07-09,05:12:30,0
2017-07-09,05:13:00,0
2017-07-09,05:13:30,235
2017-07-09,05:14:00,42
2017-07-09,05:14:30,0
2017-07-09,05:15:00,0
2017-07-09,05:15:30,102
2017-07-09,05:16:00,0
2017-07-09,05:16:30,0
2017-07-09,05:17:00,88
2017-07-09,05:17:30,0
2017-07-09,05:18:00,0
2017-07-09,05:18:30,0
2017-07-09,05:19:00,107
2017-07-09,05:19:30,159
2017-07-09,05:20:00,177
2017-07-09,05:20:30,180
2017-07-09,05:21:00,129
2017-07-09,05:21:30,11
2017-07-09,05:22:00,219
2017-07-09,05:22:30,0
2017-07-09,05:23:00,0
2017-07-09,05:23:30,186
2017-07-09,05:24:00,0
2017-07-09,05:24:30,0
2017-07-09,05:25:00,0
2017-07-09,05:25:30,0
2017-07-09,05:26:00,93
2017-07-09,05:26:30,0
2017-07-09,05:27:00,0
2017-07-09,05:27:30,0
2017-07-09,05:28:00,107
2017-07-09,05:28:30,0
2017-07-09,05:29:00,0
2017-07-09,05:29:30,0
2017-07-09,05:30:00,0
2017-07-09,05:30:30,12
2017-07-09,05:31:00,0
2017-07-09,05:31:30,150
2017-07-09,05:32:00,0
2017-07-09,05:32:30,0
2017-07-09,05:33:00,0
2017-07-09,05:33:30,0
2017-07-09,05:34:00,0
2017-07-09,05:34:30,0
2017-07-09,05:35:00,0
2017-07-09,05:35:30,0
2017-07-09,05:36:00,0
2017-07-09,05:36:30,0
2017-07-09,05:37:00,0
2017-07-09,05:37:30,0
2017-07-09,05:38:00,0
2017-07-09,05:38:30,180
2017-07-09,05:39:00,0
2017-07-09,05:39:30,0
2017-07-09,05:40:00,111
2017-07-09,05:40:30,0
2017-07-09,05:41:00,0
2017-07-09,05:41:30,0
2017-07-09,05:42:00,0
2017-07-09,05:42:30,0
2017-07-09,05:43:00,0
2017-07-09,05:43:30,6
2017-07-09,05:44:00,0
2017-07-09,05:44:30,0
2017-07-09,05:45:00,0
2017-07-09,05:45:30,0
2017-07-09,05:46:00,0
2017-07-09,05:46:30,0
2017-07-09,05:47:00,0
2017-07-09,05:47:30,0
2017-07-09,05:48:00,0
2017-07-09,05:48:30,0
2017-07-09,05:49:00,52
2017-07-09,05:49:30,0
2017-07-09,05:50:00,0
2017-07-09,05:50:30,11
2017-07-09,05:51:00,138
2017-07-09,05:51:30,264
2017-07-09,05:52:00,128
2017-07-09,05:52:30,0
2017-07-09,05:53:00,0
2017-07-09,05:53:30,0
2017-07-09,05:54:00,0
2017-07-09,05:54:30,0
2017-07-09,05:55:00,0
2017-07-09,05:55:30,12
2017-07-09,05:56:00,0
2017-07-09,05:56:30,0
2017-07-09,05:57:00,0
2017-07-09,05:57:30,401
2017-07-09,05:58:00,0
2017-07-09,05:58:30,0
2017-07-09,05:59:00,0
2017-07-09,05:59:30,0
2017-07-09,06:00:00,0
2017-07-09,06:00:30,0
2017-07-09,06:01:00,0
2017-07-09,06:01:30,0
2017-07-09,06:02:00,0
2017-07-09,06:02:30,0
2017-07-09,06:03:00,0
2017-07-09,06:03:30,0
2017-07-09,06:04:00,0
2017-07-09,06:04:30,0
2017-07-09,06:05:00,0
2017-07-09,06:05:30,0
2017-07-09,06:06:00,0
2017-07-09,06:06:30,0
2017-07-09,06:07:00,0
2017-07-09,06:07:30,0
2017-07-09,06:08:00,54
2017-07-09,06:08:30,0
2017-07-09,06:09:00,0
2017-07-09,06:09:30,0
2017-07-09,06:10:00,0
2017-07-09,06:10:30,0
2017-07-09,06:11:00,0
2017-07-09,06:11:30,0
2017-07-09,06:12:00,0
2017-07-09,06:12:30,71
2017-07-09,06:13:00,0
2017-07-09,06:13:30,0
2017-07-09,06:14:00,0
2017-07-09,06:14:30,0
2017-07-09,06:15:00,0
2017-07-09,06:15:30,0
2017-07-09,06:16:00,0
2017-07-09,06:16:30,0
2017-07-09,06:17:00,0
2017-07-09,06:17:30,0
2017-07-09,06:18:00,0
2017-07-09,06:18:30,0
2017-07-09,06:19:00,0
2017-07-09,06:19:30,131
2017-07-09,06:20:00,0
2017-07-09,06:20:30,0
2017-07-09,06:21:00,0
2017-07-09,06:21:30,0
2017-07-09,06:22:00,0
2017-07-09,06:22:30,0
2017-07-09,06:23:00,0
2017-07-09,06:23:30,0
2017-07-09,06:24:00,0
2017-07-09,06:24:30,0
2017-07-09,06:25:00,0
2017-07-09,06:25:30,0
2017-07-09,06:26:00,0
2017-07-09,06:26:30,0
2017-07-09,06:27:00,0
2017-07-09,06:27:30,0
2017-07-09,06:28:00,0
2017-07-09,06:28:30,0
2017-07-09,06:29:00,0
2017-07-09,06:29:30,0
2017-07-09,06:30:00,0
2017-07-09,06:30:30,0
2017-07-09,06:31:00,0
2017-07-09,06:31:30,313
2017-07-09,06:32:00,0
2017-07-09,06:32:30,0
2017-07-09,06:33:00,0
2017-07-09,06:33:30,0
2017-07-09,06:34:00,0
2017-07-09,06:34:30,0
2017-07-09,06:35:00,0
2017-07-09,06:35:30,236
2017-07-09,06:36:00,5
2017-07-09,06:36:30,0
2017-07-09,06:37:00,0
2017-07-09,06:37:30,0
2017-07-09,06:38:00,0
2017-07-09,06:38:30,0
2017-07-09,06:39:00,0
2017-07-09,06:39:30,23
2017-07-09,06:40:00,0
2017-07-09,06:40:30,0
2017-07-09,06:41:00,0
2017-07-09,06:41:30,0
2017-07-09,06:42:00,0
2017-07-09,06:42:30,0
2017-07-09,06:43:00,0
2017-07-09,06:43:30,0
2017-07-09,06:44:00,0
2017-07-09,06:44:30,0
2017-07-09,06:45:00,0
2017-07-09,06:45:30,0
2017-07-09,06:46:00,0
2017-07-09,06:46:30,0
2017-07-09,06:47:00,0
2017-07-09,06:47:30,0
2017-07-09,06:48:00,0
2017-07-09,06:48:30,0
2017-07-09,06:49:00,0
2017-07-09,06:49:30,0
2017-07-09,06:50:00,0
2017-07-09,06:50:30,0
2017-07-09,06:51:00,0
2017-07-09,06:51:30,0
2017-07-09,06:52:00,0
2017-07-09,06:52:30,0
2017-07-09,06:53:00,0
2017-07-09,06:53:30,0
2017-07-09,06:54:00,0
2017-07-09,06:54:30,0
2017-07-09,06:55:00,0
2017-07-09,06:55:30,0
2017-07-09,06:56:00,0
2017-07-09,06:56:30,0
2017-07-09,06:57:00,0
2017-07-09,06:57:30,0
2017-07-09,06:58:00,0
2017-07-09,06:58:30,0
2017-07-09,06:59:00,139
2017-07-09,06:59:30,0
2017-07-09,07:00:00,0
2017-07-09,07:00:30,0
2017-07-09,07:01:00,0
2017-07-09,07:01:30,0
2017-07-09,07:02:00,0
2017-07-09,07:02:30,0
2017-07-09,07:03:00,0
2017-07-09,07:03:30,0
2017-07-09,07:04:00,0
2017-07-09,07:04:30,0
2017-07-09,07:05:00,0
2017-07-09,07:05:30,0
2017-07-09,07:06:00,0
2017-07-09,07:06:30,0
2017-07-09,07:07:00,0
2017-07-09,07:07:30,0
2017-07-09,07:08:00,0
2017-07-09,07:08:30,0
2017-07-09,07:09:00,0
2017-07-09,07:09:30,0
2017-07-09,07:10:00,0
2017-07-09,07:10:30,0
2017-07-09,07:11:00,0
2017-07-09,07:11:30,0
2017-07-09,07:12:00,0
2017-07-09,07:12:30,0
2017-07-09,07:13:00,0
2017-07-09,07:13:30,0
2017-07-09,07:14:00,0
2017-07-09,07:14:30,0
2017-07-09,07:15:00,4
2017-07-09,07:15:30,0
2017-07-09,07:16:00,0
2017-07-09,07:16:30,0
2017-07-09,07:17:00,0
2017-07-09,07:17:30,0
2017-07-09,07:18:00,0
2017-07-09,07:18:30,0
2017-07-09,07:19:00,0
2017-07-09,07:19:30,0
2017-07-09,07:20:00,0
2017-07-09,07:20:30,0
2017-07-09,07:21:00,0
2017-07-09,07:21:30,0
2017-07-09,07:22:00,127
2017-07-09,07:22:30,0
2017-07-09,07:23:00,0
2017-07-09,07:23:30,0
2017-07-09,07:24:00,0
2017-07-09,07:24:30,0
2017-07-09,07:25:00,0
2017-07-09,07:25:30,0
2017-07-09,07:26:00,0
2017-07-09,07:26:30,0
2017-07-09,07:27:00,8
2017-07-09,07:27:30,0
2017-07-09,07:28:00,0
2017-07-09,07:28:30,0
2017-07-09,07:29:00,0
2017-07-09,07:29:30,0
2017-07-09,07:30:00,0
2017-07-09,07:30:30,0
2017-07-09,07:31:00,0
2017-07-09,07:31:30,0
2017-07-09,07:32:00,0
2017-07-09,07:32:30,0
2017-07-09,07:33:00,0
2017-07-09,07:33:30,0
2017-07-09,07:34:00,0
2017-07-09,07:34:30,0
2017-07-09,07:35:00,0
2017-07-09,07:35:30,0
2017-07-09,07:36:00,0
2017-07-09,07:36:30,0
2017-07-09,07:37:00,0
2017-07-09,07:37:30,0
2017-07-09,07:38:00,0
2017-07-09,07:38:30,0
2017-07-09,07:39:00,0
2017-07-09,07:39:30,0
2017-07-09,07:40:00,0
2017-07-09,07:40:30,0
2017-07-09,07:41:00,0
2017-07-09,07:41:30,0
2017-07-09,07:42:00,0
2017-07-09,07:42:30,0
2017-07-09,07:43:00,0
2017-07-09,07:43:30,0
2017-07-09,07:44:00,0
2017-07-09,07:44:30,0
2017-07-09,07:45:00,0
2017-07-09,07:45:30,0
2017-07-09,07:46:00,0
2017-07-09,07:46:30,0
2017-07-09,07:47:00,0
2017-07-09,07:47:30,0
2017-07-09,07:48:00,0
2017-07-09,07:48:30,0
2017-07-09,07:49:00,0
2017-07-09,07:49:30,0
2017-07-09,07:50:00,0
2017-07-09,07:50:30,0
2017-07-09,07:51:00,0
2017-07-09,07:51:30,0
2017-07-09,07:52:00,0
2017-07-09,07:52:30,0
2017-07-09,07:53:00,0
2017-07-09,07:53:30,0
2017-07-09,07:54:00,0
2017-07-09,07:54:30,0
2017-07-09,07:55:00,0
2017-07-09,07:55:30,0
2017-07-09,07:56:00,0
2017-07-09,07:56:30,0
2017-07-09,07:57:00,0
2017-07-09,07:57:30,0
2017-07-09,07:58:00,0
2017-07-09,07:58:30,0
2017-07-09,07:59:00,0
2017-07-09,07:59:30,0
2017-07-09,08:00:00,0
2017-07-09,08:00:30,0
2017-07-09,08:01:00,0
2017-07-09,08:01:30,0
2017-07-09,08:02:00,0
2017-07-09,08:02:30,0
2017-07-09,08:03:00,0
2017-07-09,08:03:30,0
2017-07-09,08:04:00,0
2017-07-09,08:04:30,0
2017-07-09,08:05:00,0
2017-07-09,08:05:30,0
2017-07-09,08:06:00,0
2017-07-09,08:06:30,0
2017-07-09,08:07:00,0
2017-07-09,08:07:30,0
2017-07-09,08:08:00,0
2017-07-09,08:08:30,0
2017-07-09,08:09:00,0
2017-07-09,08:09:30,0
2017-07-09,08:10:00,0
2017-07-09,08:10:30,0
2017-07-09,08:11:00,0
2017-07-09,08:11:30,0
2017-07-09,08:12:00,0
2017-07-09,08:12:30,0
2017-07-09,08:13:00,0
2017-07-09,08:13:30,0
2017-07-09,08:14:00,0
2017-07-09,08:14:30,183
2017-07-09,08:15:00,0
2017-07-09,08:15:30,0
2017-07-09,08:16:00,0
2017-07-09,08:16:30,0
2017-07-09,08:17:00,0
2017-07-09,08:17:30,0
2017-07-09,08:18:00,0
2017-07-09,08:18:30,0
2017-07-09,08:19:00,0
2017-07-09,08:19:30,0
2017-07-09,08:20:00,0
2017-07-09,08:20:30,0
2017-07-09,08:21:00,0
2017-07-09,08:21:30,0
2017-07-09,08:22:00,0
2017-07-09,08:22:30,0
2017-07-09,08:23:00,0
2017-07-09,08:23:30,0
2017-07-09,08:24:00,0
2017-07-09,08:24:30,0
2017-07-09,08:25:00,0
2017-07-09,08:25:30,0
2017-07-09,08:26:00,0
2017-07-09,08:26:30,0
2017-07-09,08:27:00,0
2017-07-09,08:27:30,217
2017-07-09,08:28:00,0
2017-07-09,08:28:30,0
2017-07-09,08:29:00,0
2017-07-09,08:29:30,0
2017-07-09,08:30:00,0
2017-07-09,08:30:30,0
2017-07-09,08:31:00,0
2017-07-09,08:31:30,0
2017-07-09,08:32:00,0
2017-07-09,08:32:30,0
2017-07-09,08:33:00,0
2017-07-09,08:33:30,0
2017-07-09,08:34:00,0
2017-07-09,08:34:30,0
2017-07-09,08:35:00,0
2017-07-09,08:35:30,0
2017-07-09,08:36:00,0
2017-07-09,08:36:30,47
2017-07-09,08:37:00,0
2017-07-09,08:37:30,0
2017-07-09,08:38:00,0
2017-07-09,08:38:30,0
2017-07-09,08:39:00,0
2017-07-09,08:39:30,0
2017-07-09,08:40:00,0
2017-07-09,08:40:30,0
2017-07-09,08:41:00,0
2017-07-09,08:41:30,133
2017-07-09,08:42:00,0
2017-07-09,08:42:30,0
2017-07-09,08:43:00,0
2017-07-09,08:43:30,0
2017-07-09,08:44:00,0
2017-07-09,08:44:30,0
2017-07-09,08:45:00,0
2017-07-09,08:45:30,0
2017-07-09,08:46:00,0
2017-07-09,08:46:30,0
2017-07-09,08:47:00,0
2017-07-09,08:47:30,0
2017-07-09,08:48:00,0
2017-07-09,08:48:30,0
2017-07-09,08:49:00,59
2017-07-09,08:49:30,0
2017-07-09,08:50:00,0
2017-07-09,08:50:30,0
2017-07-09,08:51:00,0
2017-07-09,08:51:30,0
2017-07-09,08:52:00,0
2017-07-09,08:52:30,0
2017-07-09,08:53:00,0
2017-07-09,08:53:30,296
2017-07-09,08:54:00,0
2017-07-09,08:54:30,0
2017-07-09,08:55:00,0
2017-07-09,08:55:30,0
2017-07-09,08:56:00,0
2017-07-09,08:56:30,0
2017-07-09,08:57:00,0
2017-07-09,08:57:30,0
2017-07-09,08:58:00,0
2017-07-09,08:58:30,0
2017-07-09,08:59:00,0
2017-07-09,08:59:30,0
2017-07-09,09:00:00,0
2017-07-09,09:00:30,0
2017-07-09,09:01:00,0
2017-07-09,09:01:30,0
2017-07-09,09:02:00,0
2017-07-09,09:02:30,0
2017-07-09,09:03:00,0
2017-07-09,09:03:30,0
2017-07-09,09:04:00,0
2017-07-09,09:04:30,218
2017-07-09,09:05:00,0
2017-07-09,09:05:30,0
2017-07-09,09:06:00,0
2017-07-09,09:06:30,0
2017-07-09,09:07:00,0
2017-07-09,09:07:30,0
2017-07-09,09:08:00,0
2017-07-09,09:08:30,737
2017-07-09,09:09:00,314
2017-07-09,09:09:30,149
2017-07-09,09:10:00,561
2017-07-09,09:10:30,469
2017-07-09,09:11:00,615
2017-07-09,09:11:30,188
2017-07-09,09:12:00,0
2017-07-09,09:12:30,0
2017-07-09,09:13:00,0
2017-07-09,09:13:30,9
2017-07-09,09:14:00,4
2017-07-09,09:14:30,37
2017-07-09,09:15:00,142
2017-07-09,09:15:30,308
2017-07-09,09:16:00,825
2017-07-09,09:16:30,666
2017-07-09,09:17:00,1479
2017-07-09,09:17:30,818
2017-07-09,09:18:00,176
2017-07-09,09:18:30,299
2017-07-09,09:19:00,405
2017-07-09,09:19:30,280
2017-07-09,09:20:00,303
2017-07-09,09:20:30,215
2017-07-09,09:21:00,577
2017-07-09,09:21:30,2004
2017-07-09,09:22:00,985
2017-07-09,09:22:30,705
2017-07-09,09:23:00,646
2017-07-09,09:23:30,735
2017-07-09,09:24:00,1015
2017-07-09,09:24:30,660
2017-07-09,09:25:00,500
2017-07-09,09:25:30,425
2017-07-09,09:26:00,0
2017-07-09,09:26:30,50
2017-07-09,09:27:00,246
2017-07-09,09:27:30,410
2017-07-09,09:28:00,284
2017-07-09,09:28:30,164
2017-07-09,09:29:00,230
2017-07-09,09:29:30,173
2017-07-09,09:30:00,284
2017-07-09,09:30:30,221
2017-07-09,09:31:00,291
2017-07-09,09:31:30,78
2017-07-09,09:32:00,423
2017-07-09,09:32:30,399
2017-07-09,09:33:00,326
2017-07-09,09:33:30,404
2017-07-09,09:34:00,75
2017-07-09,09:34:30,59
2017-07-09,09:35:00,12
2017-07-09,09:35:30,116
2017-07-09,09:36:00,117
2017-07-09,09:36:30,51
2017-07-09,09:37:00,220
2017-07-09,09:37:30,182
2017-07-09,09:38:00,448
2017-07-09,09:38:30,159
2017-07-09,09:39:00,96
2017-07-09,09:39:30,52
2017-07-09,09:40:00,16
2017-07-09,09:40:30,277
2017-07-09,09:41:00,212
2017-07-09,09:41:30,188
2017-07-09,09:42:00,196
2017-07-09,09:42:30,852
2017-07-09,09:43:00,160
2017-07-09,09:43:30,382
2017-07-09,09:44:00,226
2017-07-09,09:44:30,295
2017-07-09,09:45:00,66
2017-07-09,09:45:30,11
2017-07-09,09:46:00,28
2017-07-09,09:46:30,134
2017-07-09,09:47:00,107
2017-07-09,09:47:30,79
2017-07-09,09:48:00,102
2017-07-09,09:48:30,297
2017-07-09,09:49:00,193
2017-07-09,09:49:30,738
2017-07-09,09:50:00,891
2017-07-09,09:50:30,25
2017-07-09,09:51:00,20
2017-07-09,09:51:30,86
2017-07-09,09:52:00,135
2017-07-09,09:52:30,29
2017-07-09,09:53:00,10
2017-07-09,09:53:30,81
2017-07-09,09:54:00,8
2017-07-09,09:54:30,28
2017-07-09,09:55:00,113
2017-07-09,09:55:30,67
2017-07-09,09:56:00,201
2017-07-09,09:56:30,515
2017-07-09,09:57:00,481
2017-07-09,09:57:30,413
2017-07-09,09:58:00,232
2017-07-09,09:58:30,201
2017-07-09,09:59:00,82
2017-07-09,09:59:30,106
2017-07-09,10:00:00,40
2017-07-09,10:00:30,118
2017-07-09,10:01:00,73
2017-07-09,10:01:30,82
2017-07-09,10:02:00,98
2017-07-09,10:02:30,159
2017-07-09,10:03:00,86
2017-07-09,10:03:30,65
2017-07-09,10:04:00,61
2017-07-09,10:04:30,146
2017-07-09,10:05:00,166
2017-07-09,10:05:30,186
2017-07-09,10:06:00,9
2017-07-09,10:06:30,20
2017-07-09,10:07:00,40
2017-07-09,10:07:30,0
2017-07-09,10:08:00,53
2017-07-09,10:08:30,126
2017-07-09,10:09:00,235
2017-07-09,10:09:30,95
2017-07-09,10:10:00,321
2017-07-09,10:10:30,250
2017-07-09,10:11:00,228
2017-07-09,10:11:30,0
2017-07-09,10:12:00,245
2017-07-09,10:12:30,188
2017-07-09,10:13:00,18
2017-07-09,10:13:30,142
2017-07-09,10:14:00,63
2017-07-09,10:14:30,63
2017-07-09,10:15:00,61
2017-07-09,10:15:30,0
2017-07-09,10:16:00,48
2017-07-09,10:16:30,237
2017-07-09,10:17:00,122
2017-07-09,10:17:30,58
2017-07-09,10:18:00,321
2017-07-09,10:18:30,48
2017-07-09,10:19:00,76
2017-07-09,10:19:30,23
2017-07-09,10:20:00,79
2017-07-09,10:20:30,84
2017-07-09,10:21:00,15
2017-07-09,10:21:30,9
2017-07-09,10:22:00,46
2017-07-09,10:22:30,143
2017-07-09,10:23:00,196
2017-07-09,10:23:30,135
2017-07-09,10:24:00,188
2017-07-09,10:24:30,149
2017-07-09,10:25:00,87
2017-07-09,10:25:30,184
2017-07-09,10:26:00,38
2017-07-09,10:26:30,69
2017-07-09,10:27:00,251
2017-07-09,10:27:30,242
2017-07-09,10:28:00,65
2017-07-09,10:28:30,329
2017-07-09,10:29:00,262
2017-07-09,10:29:30,541
2017-07-09,10:30:00,224
2017-07-09,10:30:30,523
2017-07-09,10:31:00,179
2017-07-09,10:31:30,169
2017-07-09,10:32:00,109
2017-07-09,10:32:30,103
2017-07-09,10:33:00,202
2017-07-09,10:33:30,371
2017-07-09,10:34:00,491
2017-07-09,10:34:30,443
2017-07-09,10:35:00,611
2017-07-09,10:35:30,486
2017-07-09,10:36:00,651
2017-07-09,10:36:30,449
2017-07-09,10:37:00,300
2017-07-09,10:37:30,378
2017-07-09,10:38:00,388
2017-07-09,10:38:30,184
2017-07-09,10:39:00,769
2017-07-09,10:39:30,554
2017-07-09,10:40:00,538
2017-07-09,10:40:30,443
2017-07-09,10:41:00,917
2017-07-09,10:41:30,710
2017-07-09,10:42:00,968
2017-07-09,10:42:30,924
2017-07-09,10:43:00,667
2017-07-09,10:43:30,652
2017-07-09,10:44:00,814
2017-07-09,10:44:30,890
2017-07-09,10:45:00,864
2017-07-09,10:45:30,718
2017-07-09,10:46:00,585
2017-07-09,10:46:30,676
2017-07-09,10:47:00,533
2017-07-09,10:47:30,578
2017-07-09,10:48:00,409
2017-07-09,10:48:30,463
2017-07-09,10:49:00,1007
2017-07-09,10:49:30,532
2017-07-09,10:50:00,633
2017-07-09,10:50:30,593
2017-07-09,10:51:00,979
2017-07-09,10:51:30,822
2017-07-09,10:52:00,804
2017-07-09,10:52:30,806
2017-07-09,10:53:00,888
2017-07-09,10:53:30,831
2017-07-09,10:54:00,372
2017-07-09,10:54:30,764
2017-07-09,10:55:00,322
2017-07-09,10:55:30,265
2017-07-09,10:56:00,271
2017-07-09,10:56:30,276
2017-07-09,10:57:00,493
2017-07-09,10:57:30,337
2017-07-09,10:58:00,8
2017-07-09,10:58:30,438
2017-07-09,10:59:00,601
2017-07-09,10:59:30,478
2017-07-09,11:00:00,449
2017-07-09,11:00:30,775
2017-07-09,11:01:00,378
2017-07-09,11:01:30,215
2017-07-09,11:02:00,227
2017-07-09,11:02:30,48
2017-07-09,11:03:00,16
2017-07-09,11:03:30,58
2017-07-09,11:04:00,0
2017-07-09,11:04:30,34
2017-07-09,11:05:00,20
2017-07-09,11:05:30,9
2017-07-09,11:06:00,17
2017-07-09,11:06:30,422
2017-07-09,11:07:00,360
2017-07-09,11:07:30,84
2017-07-09,11:08:00,16
2017-07-09,11:08:30,77
2017-07-09,11:09:00,0
2017-07-09,11:09:30,0
2017-07-09,11:10:00,0
2017-07-09,11:10:30,0
2017-07-09,11:11:00,106
2017-07-09,11:11:30,5
2017-07-09,11:12:00,10
2017-07-09,11:12:30,0
2017-07-09,11:13:00,11
2017-07-09,11:13:30,92
2017-07-09,11:14:00,0
2017-07-09,11:14:30,55
2017-07-09,11:15:00,6
2017-07-09,11:15:30,12
2017-07-09,11:16:00,13
2017-07-09,11:16:30,0
2017-07-09,11:17:00,24
2017-07-09,11:17:30,36
2017-07-09,11:18:00,20
2017-07-09,11:18:30,8
2017-07-09,11:19:00,0
2017-07-09,11:19:30,5
2017-07-09,11:20:00,328
2017-07-09,11:20:30,0
2017-07-09,11:21:00,0
2017-07-09,11:21:30,5
2017-07-09,11:22:00,0
2017-07-09,11:22:30,0
2017-07-09,11:23:00,180
2017-07-09,11:23:30,195
2017-07-09,11:24:00,0
2017-07-09,11:24:30,0
2017-07-09,11:25:00,0
